transaction_id,customer_id,date,category,product_name,quantity,unit_price,total_amount,payment_method,city,rating,delivery_status,return_days
TXN_008185,CUST_01185,2022-06-06,Beauty,Fiction Novel,6,1.3471511543255248,8.082906925953148,Credit Card,NYC,5.0,Returned,
TXN_004822,CUST_01322,2024-12-24,Clothing,Juice,6,3.944127754647322,23.66476652788393, cash, la,5.0,Shipped,27.0
TXN_011548,CUST_01048,2022-06-19,Clothing,Coffee,2,19.863100639083463,39.726201278166926,credit card,,4.0,Shipped,
TXN_003347,CUST_03347,2024-02-05,Clothing,Chocolate,6,1.8830437852649389,11.298262711589633,paypal,NYC,5.0,Pending,
TXN_002392,CUST_02392,2024-10-12,Food,Laptop,3,9.38413355996435,28.15240067989305,credit_card,,3.0,Returned,
TXN_002188,,2024-08-12,Home & Garden,Table,7,11.094866738669296,77.66406717068507,Credit Card,,5.0,Delivered,
TXN_012119,CUST_01619,2023-12-03,Beauty,Football,5,14.2710451542261,71.3552257711305,Cash,Los Angeles,4.0,Processing,
TXN_001757,CUST_01757,2023-09-24,Electronics,Rug,7,4.779611600794056,33.457281205558395,Google Pay,,2.0,Delivered,
TXN_008444,CUST_01444,2022-03-21,Beauty,Dumbbells,1,9.901776191875864,9.901776191875864,PayPal,HTX,5.0,Returned,
TXN_003128,CUST_03128,2022-12-23,Sports,Shampoo,3,50.4333326105669,151.2999978317007,Debit Card,los angeles,5.0,Processing,
TXN_013475,,2022-12-29,Electronics,Sweater,5,1.0,5.0,PayPal,new york,5.0,Pending,
TXN_007338,CUST_00338,2024-01-11,Books,Cereal,3,17.699969685703447,53.09990905711034,Debit Card, phoenix,4.0,Shipped,
TXN_013236,CUST_02736,2023-08-07,Food,Lipstick,5,2.7040270630995398,13.520135315497695,credit card,,,Pending,
TXN_013674,CUST_03174,2023-03-21,Food,Running Shoes,5,35.848727171026304,179.24363585513152,Google Pay,chicago,5.0,Shipped,
TXN_007796,CUST_00796,2022-07-28,Beauty,Bicycle,2,69.05741870562035,138.1148374112407, cash,houston,5.0,Returned,
TXN_004092,CUST_00592,2023-05-05,Food,Shoes,4,8.138755082922199,32.555020331688794,Credit card,,3.0,Shipped,
TXN_014469,CUST_00469,2022-02-17,Home & Garden,Football,3,4.031791081965576,12.095373245896727,debit card,Chicago,2.0,Delivered,30.0
TXN_000809,CUST_00809,2022-09-26,Electronics,Comic,4,1.5022338068973022,6.008935227589209,PayPal,,5.0,Pending,
TXN_007910,CUST_00910,2023-01-01,Books,,2,53.14249411554721,106.28498823109442,CREDIT CARD,Chicago,2.0,Pending,22.0
TXN_013076,CUST_02576,2024-10-17,Sports,Chair,4,21.226209240294523,84.90483696117809,paypal,Los Angeles,,Cancelled,
TXN_002061,CUST_02061,2024-02-06,Electronics,Dress,1,35.92352109670177,35.92352109670177,Credit Card,Phoenix,1.0,Returned,
TXN_006878,CUST_03378,2023-04-14,Beauty,Sweater,6,12.202643554227713,73.21586132536628,CASH,,,Processing,
TXN_009100,CUST_02100,2023-01-18,Clothing,T-Shirt,4,10.73723463444229,42.94893853776916,PayPal,,4.0,Delivered,
TXN_012991,CUST_02491,2022-05-11,Beauty,Cream,2,18.26642627718369,36.53285255436739,Debit Card,chicago,5.0,Pending,16.0
TXN_003891,CUST_00391,2023-10-13,Clothing,Self-Help,7,5.412711513730465,37.88898059611326,paypal,Los Angeles,5.0,Processing,
TXN_010680,CUST_00180,2023-11-07,Clothing,Chocolate,5,6.4612371391998265,32.30618569599913, paypal,new york,5.0,Pending,
TXN_012492,CUST_01992,2023-12-29,Clothing,Table,2,10.233584664433346,31.639444765948014,credit card,,5.0,Returned,
TXN_013555,CUST_03055,2022-06-04,Electronics,Biography,5,5.1022327603704,25.511163801852,CREDIT CARD,,3.0,Cancelled,
TXN_004431,CUST_00931,2022-01-25,Sports,Shoes,4,9.896326989609769,39.585307958439074,Google Pay,Chicago,0.0,Processing,28.0
TXN_005098,CUST_01598,2023-04-18,Books,Headphones,4,6.846054154515255,27.384216618061014, debit card,,5.0,Delivered,
TXN_008131,CUST_01131,2022-05-21,Food,Lipstick,2,23.448816229321885,46.89763245864377,debit card,CHICAGO,4.0,Pending,13.0
TXN_004579,CUST_01079,2023-12-13,Food,Biography,3,17.28893886478605,51.86681659435816,Debit Card,los angeles,,Returned,
TXN_007728,CUST_00728,2022-04-17,Beauty,Jacket,7,19.38033767512516,135.66236372587613,Debit Card,chicago,5.0,Returned,
TXN_006833,CUST_03333,2024-05-15,Food,Curtains,-1,41.79027451420799,125.37082354262397,CREDIT CARD,NEW YORK,4.0,Returned,
TXN_012818,CUST_02318,2024-01-01,Home & Garden,Juice,5,5.568105749691706,27.84052874845853,PayPal,NYC,5.0,Returned,
TXN_000642,CUST_00642,2024-12-23,Food,,3,3.959282260393831,11.877846781181493,PayPal,,1.0,Pending,
TXN_009390,CUST_02390,2024-05-27,Home & Garden,Pillow,6,24.81780931630077,148.90685589780463,Debit Card,chicago,4.0,Delivered,
TXN_011471,CUST_00971,2024-11-13,Books,Chair,2,6.067143514473139,12.13428702894628,Debit Card,LA,,Pending,
TXN_011270,CUST_00770,2023-07-12,Clothing,Cookbook,4,2.029932234902292,8.119728939609168,Google Pay,Phoenix,1.0,Pending,
TXN_010094,CUST_03094,2022-08-04,Electronics,Chocolate,7,12.569640473183584,87.9874833122851,debit card,,3.0,Delivered,
TXN_001765,CUST_01765,2023-03-17,Sports,Comic,7,2.8040185358121748,21.645981496028796,Cash,NYC,4.0,Pending,
TXN_014609,CUST_00609,2023-01-02,Clothing,Comic,4,15.417704243889611,61.67081697555845,debit card,houston,1.0,Cancelled,
TXN_010119,CUST_03119,2023-10-16,Beauty,Juice,4,17.54465121776802,70.17860487107208,Credit Card,NEW YORK,5.0,Processing,20.0
TXN_007887,CUST_00887,2022-01-14,Books,Shoes,5,5.010133362853077,25.050666814265384,debit card,,5.0,Returned,
TXN_008812,CUST_01812,2022-03-13,Clothing,Laptop,1,93.45737065125522,93.45737065125522, credit card,houston,3.0,Returned,
TXN_014774,CUST_00774,2022-04-01,Home & Garden,Monitor,7,12.905063389587664,90.33544372711366,Debit card,new york,3.0,Delivered,
TXN_008390,CUST_01390,2023-09-13,Beauty,Lipstick,1,46.572122388407855,46.572122388407855,debit_card,Chicago,3.0,Delivered,
TXN_006097,CUST_02597,2022-06-15,Home & Garden,Table,6,15.951802190040612,95.71081314024369, debit card,chicago,5.0,Processing,6.0
TXN_003116,CUST_03116,2022-05-29,Sports,Snacks,4,16.777183858066618,67.10873543226647,Credit Card,Los Angeles,,Processing,
TXN_009508,CUST_02508,2024-05-17,Beauty,Perfume,2,8.499378009716585,16.99875601943317,credit card,,4.0,Returned,
TXN_007180,CUST_00180,2023-01-26,Books,Self-Help,4,3.3260420562190927,13.30416822487637,CREDIT CARD,nyc,4.0,Shipped,
TXN_010128,CUST_03128,2024-09-30,Clothing,Chair,5,9.18141880318672,45.90709401593361,debit_card,houston,5.0,Returned,
TXN_003894,CUST_00394,2023-01-12,Books,Pillow,2,32.8722798955159,65.7445597910318, cash,LA,3.0,Pending,
TXN_000209,CUST_00209,2022-06-04,Food,Table,5,1.7531581610419906,8.765790805209953,credit card,Los Angeles,3.0,Delivered,
TXN_004120,CUST_00620,2022-07-31,Beauty,Charger,4,4.340307836946224,17.361231347784894,paypal,NYC,4.0,Processing,
TXN_004200,CUST_00700,2022-09-28,Food,Running Shoes,3,31.614148194272342,94.84244458281704,CREDIT CARD,,5.0,Delivered,10.0
TXN_008804,CUST_01804,2023-10-06,Clothing,Tech Book,6,9.670298778086725,58.021792668520334,debit card,New York,1.0,Returned,
TXN_009251,CUST_02251,2023-05-03,Food,Pasta,5,10.03853061381627,50.19265306908135,debit card,Houston,6.0,Shipped,
TXN_007748,CUST_00748,2024-03-13,Home & Garden,Shoes,6,3.003783256209767,18.022699537258603,debit_card,houston,4.0,Returned,24.0
TXN_000659,CUST_00659,2024-09-18,Clothing,Phone,1,42.28908606007098,42.28908606007098,debit card,,5.0,Returned,
TXN_001083,CUST_01083,2024-05-12,Home & Garden,Bicycle,5,21.129429601408532,105.64714800704267,credit card,chicago,1.0,,
TXN_008217,CUST_01217,2024-06-15,Food,Football,5,3.7595634759045047,18.797817379522524,Cash,Chicago,3.0,Delivered,
TXN_004298,CUST_00798,2024-12-03,Home & Garden,Dumbbells,7,4.049950218537985,28.349651529765897,Cash,,5.0,Pending,
TXN_004269,CUST_00769,2023-12-07,Beauty,Rug,2,70.54613508963486,141.09227017926972,CASH,los angeles,5.0,Processing,
TXN_001002,CUST_01002,2023-06-21,Clothing,Sunscreen,6,17.192848285683823,103.15708971410294,CREDIT CARD,New York,3.0,Processing,
TXN_003271,CUST_03271,2022-10-29,Clothing,Monitor,6,0.8333333333333334,5.0,Google Pay,Houston,4.0,Delivered,
TXN_003939,CUST_00439,2022-12-09,Sports,Dumbbells,6,4.512780325940295,27.076681955641767,CREDIT CARD,CHICAGO,3.0,Cancelled,21.0
TXN_011793,CUST_01293,2023-01-03,Home & Garden,Coffee,7,1.4427583638951889,10.099308547266322,Cash,CHICAGO,5.0,Shipped,
TXN_000361,CUST_00361,2024-03-27,Electronics,Juice,5,10.30827157844982,51.541357892249096,CASH,HTX,3.0,Pending,
TXN_000673,CUST_00673,2023-07-16,Sports,Biography,7,5.310088215090734,37.170617505635136,paypal,NYC,3.0,Cancelled,
TXN_009646,CUST_02646,2022-09-22,Electronics,Self-Help,5,15.25077502441641,76.25387512208205,Credit Card,chicago,,Pending,
TXN_013665,CUST_03165,2024-02-21,Books,Soap,-4,104.51586869685218,104.51586869685218,Credit Card,LA,5.0,Pending,
TXN_000002,CUST_00002,2023-07-18,Food,Perfume,5,13.167456935454492,65.83728467727246,Credit Card,New York,5.0,Shipped,
TXN_004710,CUST_01210,2022-09-03,Books,Comic,2,13.573812475189756,27.147624950379512,Debit Card,Los Angeles,,Processing,
TXN_006238,CUST_02738,2023-11-25,Clothing,Shoes,1,100.80324189271845,100.80324189271845,CC,Houston,,Delivered,
TXN_012573,,2023-01-07,Home & Garden,,4,0.0,6.491313120813751,debit card,LA,5.0,Delivered,
TXN_011132,CUST_00632,2024-06-06,Books,Juice,2,9.788171456015924,19.576342912031848,Google Pay,chicago,1.0,Processing,
TXN_012028,CUST_01528,2024-05-06,Electronics,Table,5,5.9401041302542,29.700520651271,Cash,new york,2.0,Delivered,
TXN_007819,CUST_00819,2022-01-26,Clothing,Tablet,7,5.975498976975357,41.82849283882749, cash,Chicago,1.0,Cancelled,12.0
TXN_002827,CUST_02827,2022-01-26,Clothing,Perfume,1,5.0130811518334495,5.0130811518334495,Debit Card,houston,5.0,Delivered,
TXN_005970,CUST_02470,2024-06-09,Home & Garden,Tech Book,1,78.34544022810765,78.34544022810765,CASH,,4.0,Processing,26.0
TXN_008416,CUST_01416,2024-02-19,Beauty,Pillow,5,14.934765999637728,74.67382999818864,Cash,chicago,5.0,Shipped,
TXN_003281,CUST_03281,2022-06-10,Sports,Curtains,5,2.0265757471542902,10.13287873577145,debit card,LA,,Shipped,
TXN_008903,CUST_01903,2023-08-01,Books,Cream,5,14.082834488430905,70.41417244215452, paypal,,2.0,Returned,
TXN_013527,CUST_03027,2024-11-15,Sports,Dress,3,5.522411693860801,16.567235081582403,Cash,,4.0,Pending,
TXN_006999,CUST_03499,2022-03-25,Electronics,Lipstick,7,6.939703731256842,48.5779261187979,Google Pay,Los Angeles,5.0,Delivered,
TXN_000471,CUST_00471,2023-07-22,Electronics,Pasta,6,29.187724357329014,175.12634614397408,Debit Card,chicago,,Delivered,
TXN_014248,CUST_00248,2024-05-14,Sports,Headphones,2,13.85008243854596,27.70016487709192,credit card,Phoenix,5.0,Processing,
TXN_001907,CUST_01907,2023-05-12,Books,Shoes,5,4.587721412896034,22.93860706448017,Cash,new york,4.0,Delivered,
TXN_007370,CUST_00370,2024-06-24,Home & Garden,Chair,4,14.017894059694523,56.0715762387781,PayPal,NEW YORK,3.0,Processing,
TXN_006856,CUST_03356,2023-05-27,Home & Garden,Dumbbells,6,8.239587536360998,49.43752521816599,debit card,,5.0,Cancelled,
TXN_010427,CUST_03427,2024-05-11,Books,Cookbook,1,91.2111851457088,91.2111851457088,PayPal,,,Processing,
TXN_005858,CUST_02358,2022-03-17,Beauty,Chair,3,1.6666666666666667,5.0,CASH,NYC,3.0,Delivered,
TXN_001850,CUST_01850,2024-05-07,Sports,Yoga Mat,4,4.20927222348773,16.83708889395092,paypal,NYC,4.0,Processing,
TXN_010206,CUST_03206,2024-01-28,Electronics,Comic,3,25.896257106998217,77.68877132099465,Google Pay,chicago,,Processing,
TXN_014720,CUST_00720,2024-11-15,Food,Shampoo,2,23.76511773955652,47.53023547911304,CASH,la,5.0,Delivered,
TXN_004678,CUST_01178,2023-05-25,Sports,Lamp,1,56.84103637505,56.84103637505,CREDIT CARD,,3.0,Processing,
TXN_002731,CUST_02731,2023-09-05,Clothing,Soap,2,16.052314715391372,32.104629430782744,CASH,LA,4.0,Delivered,
TXN_001265,CUST_01265,2023-05-14,Beauty,Sweater,3,1.6666666666666667,5.0,PayPal,,4.0,Returned,
TXN_008088,CUST_01088,2024-02-20,Books,Lipstick,6,0.8333333333333334,5.0, credit card,new york,4.0,Cancelled,
TXN_011915,CUST_01415,2023-07-17,Electronics,Lipstick,5,45.26743956366517,226.33719781832585,debit card,HOUSTON,1.0,Processing,25.0
TXN_009345,CUST_02345,2024-06-28,Sports,Tennis Racket,5,64.51111701468771,322.5555850734386,Google Pay,,5.0,Processing,
TXN_003392,CUST_03392,2023-03-30,Sports,Charger,7,15.645087308598152,109.51561116018706,Debit Card,,4.0,Delivered,
TXN_010210,CUST_03210,2024-05-15,Home & Garden,,3,62.14997228711736,186.44991686135208,DEBIT CARD,,2.0,Cancelled,
TXN_011098,CUST_00598,2022-02-22,Food,Curtains,5,13.14327604707159,122.86851571393105,credit card,Chicago,3.0,Cancelled,
TXN_004669,CUST_01169,2024-03-14,Books,Jeans,1,59.70511162215987,100.40024977726128,paypal,,3.0,Cancelled,
TXN_000890,CUST_00890,2024-12-28,Electronics,Chocolate,1,64.0547406548516,64.0547406548516,Cash,NYC,4.0,Cancelled,
TXN_012967,CUST_02467,2022-09-21,Beauty,Chocolate,5,13.114328202944495,65.57164101472249, credit card,los angeles,2.0,Cancelled,
TXN_007100,CUST_00100,2022-06-21,Clothing,Dress,3x,1.6666666666666667,5.0,debit card,,5.0,Processing,
TXN_009046,CUST_02046,2024-06-18,Sports,Tennis Racket,3,8.436924712646638,25.31077413793992,debit card,,3.0,Shipped,
TXN_012975,CUST_02475,2023-04-04,Sports,Yoga Mat,5,12.331283960283928,61.65641980141964,CASH,new york,,Shipped,
TXN_011162,,2022-03-21,Beauty,Shampoo,2,45.0147323279532,90.0294646559064,Google Pay,Phoenix,1.0,Pending,
TXN_014674,CUST_00674,2024-04-24,Electronics,Coffee,3,3.120651487618286,9.361954462854856,paypal,,4.0,Pending,
TXN_001339,CUST_01339,2024-06-18,Clothing,Cream,4,1.25,5.0, cash,los angeles,1.0,Cancelled,
TXN_005648,CUST_02148,2023-08-21,Sports,Sweater,5,9.825638577462422,49.12819288731211,paypal,,5.0,Delivered,
TXN_004922,CUST_01422,2022-07-04,Electronics,Shoes,6,7.582370022708139,45.49422013624884,Debit card, chicago,2.0,Delivered,
TXN_000584,CUST_00584,2024-11-02,Books,Table,1,50.17431369788298,50.17431369788298,PayPal,Houston,1.0,Processing,
TXN_009395,CUST_02395,2022-11-04,Beauty,Phone,3,1.6666666666666667,5.0,Cash,chicago,5.0,Returned,
TXN_007722,CUST_00722,2022-02-17,Food,Dumbbells,5,1.0,5.0,Credit Card,chicago,2.0,Shipped,
TXN_003500,,2024-09-25,Electronics,Jeans,1,0.0,16.880012053853385,CASH,houston,3.0,Shipped,
TXN_011788,CUST_01288,2024-03-03,Beauty,Tech Book,6,4.6822247156730326,28.093348294038197, cash,NYC,5.0,Processing,
TXN_009307,CUST_02307,2023-08-01,Books,Dress,4,16.449164762520304,65.79665905008122,PayPal,,5.0,Delivered,
TXN_004128,CUST_00628,2022-06-09,Books,Laptop,6,2.922725771030674,17.536354626184046,paypal,,4.0,Delivered,
TXN_014929,CUST_00929,2023-09-20,Electronics,Shoes,4,7.08594597343921,28.34378389375684,CASH,LA,5.0,Cancelled,
TXN_011900,CUST_01400,2023-01-12,Books,,2,2.5,5.0,PayPal,new york,5.0,Shipped,
TXN_004644,CUST_01144,2023-01-16,Sports,Yoga Mat,6,10.174321648855669,61.04592989313401,Debit card,Houston,2.0,Pending,
TXN_001440,CUST_01440,2023-03-31,Electronics,Dress,6,29.19691991857675,175.1815195114605,CREDIT CARD,,4.0,Delivered,
TXN_005195,CUST_01695,2024-02-15,Electronics,Soap,2,39.986946374768266,79.97389274953653,Debit Card,,4.0,Delivered,
TXN_000872,CUST_00872,2024-10-25,Home & Garden,Chocolate,5,10.328232650944573,51.641163254722855,CASH,NYC,4.0,Pending,
TXN_007292,CUST_00292,2022-08-05,Books,Lamp,-3,2.8048737463522007,5.609747492704401,CASH,los angeles,4.0,Processing,
TXN_005388,CUST_01888,2022-09-29,Beauty,Cookbook,2,21.169069153894814,42.33813830778963,DEBIT CARD,houston,,Shipped,
TXN_012045,CUST_01545,2024-03-08,Food,Shampoo,1,5.020650275109531,5.020650275109531,Debit card,New York,5.0,Returned,
TXN_014003,CUST_00003,2022-01-30,Beauty,Lamp,3,11.122731195908507,33.36819358772552,CREDIT CARD,,4.0,Pending,
TXN_009520,CUST_02520,2022-09-14,Food,Shampoo,4,4.863841454915684,19.45536581966273,credit card,new york,,Shipped,
TXN_001494,CUST_01494,2023-05-08,Electronics,Running Shoes,3,15.415826588640938,46.24747976592281,CREDIT CARD,LA,4.0,Delivered,
TXN_000050,CUST_00050,2022-07-26,Food,Laptop,-1,87.32017831840567,174.64035663681133,PayPal,,4.0,Returned,
TXN_002006,,2024-07-20,Food,Self-Help,1,29.86820494325285,29.86820494325285,PayPal,Chicago,4.0,Returned,30.0
TXN_012029,CUST_01529,2024-04-20,Books,Table,4,4.62505808016299,18.50023232065196,Credit Card,Los Angeles,4.0,Delivered,
TXN_009852,,2024-03-12,Food,Soap,7,0.7142857142857143,5.0,DEBIT CARD,LA,,Delivered,
TXN_014256,CUST_00256,2024-11-04,Sports,Table,5,3.5360823864158286,17.680411932079142, cash,New York,,Processing,
TXN_005152,CUST_01652,2023-01-24,Beauty,Pillow,3,39.916516154321705,119.74954846296512, paypal,NEW YORK,5.0,Cancelled,
TXN_012767,CUST_02267,2024-04-02,Beauty,Table,2,68.43066084813027,136.86132169626055,Cash,,4.0,Returned,
TXN_002640,CUST_02640,2022-09-29,Books,Chair,4,4.42370311254081,17.69481245016324,credit card,Chicago,5.0,Shipped,6.0
TXN_009109,CUST_02109,2022-07-31,Electronics,Yoga Mat,2,31.593384746563792,63.18676949312759,CREDIT CARD,New York,2.0,Processing,
TXN_012945,CUST_02445,2024-09-16,Home & Garden,Jeans,7,2.6506810219629635,18.554767153740745,PayPal,,,Returned,
TXN_006516,CUST_03016,2024-03-22,Electronics,Comic,7,13.331866476789513,93.3230653375266,Credit Card,LA,5.0,Processing,
TXN_007263,CUST_00263,2022-04-07,Books,Rug,4,1.25,5.0,Cash,,5.0,Returned,
TXN_010565,CUST_00065,2024-12-12,Food,Sunscreen,2,30.529088603610845,59.22972084371047,Debit Card,,4.0,Returned,
TXN_000165,CUST_00165,2023-04-17,Home & Garden,Lamp,3,30.060746570771617,90.18223971231484,CC,los angeles,4.0,Returned,
TXN_012334,CUST_01834,2024-07-24,Electronics,Cream,3,6.991012476661709,20.973037429985126,CREDIT CARD,new york,3.0,Cancelled,
TXN_002958,CUST_02958,2022-08-12,Books,Juice,5,3.203038769287745,16.015193846438724,credit card,Chicago,4.0,Delivered,
TXN_010319,CUST_03319,2024-06-01,Clothing,Chair,1,10.58604515884479,10.58604515884479,CREDIT CARD,,,Returned,
TXN_008405,CUST_01405,2024-06-06,Food,Running Shoes,5,2.348211720057141,11.741058600285708,Google Pay,NYC,4.0,Cancelled,
TXN_002791,CUST_02791,2023-06-21,Food,Headphones,3,66.18183149044077,198.54549447132231,Cash,,0.0,Processing,
TXN_008295,CUST_01295,2022-05-16,Food,Sweater,5,18.41620694503048,92.0810347251524,CREDIT CARD,Chicago,5.0,Delivered,
TXN_002708,CUST_02708,2022-01-03,Beauty,Jeans,6,0.8333333333333334,5.0,CC,CHI,3.0,Cancelled,9.0
TXN_000072,CUST_00072,2022-03-07,Electronics,Laptop,7,0.7142857142857143,5.0,Cash,Houston,5.0,Cancelled,
TXN_009590,CUST_02590,2024-08-06,Books,Cereal,2x,17.844612643371587,69.90267597246256,debit card,,,Shipped,
TXN_001166,CUST_01166,2024-01-23,Food,Coffee,6,14.8715858084352,89.2295148506112,debit card,Chicago,4.0,Processing,
TXN_007564,CUST_00564,2023-01-10,Clothing,Chocolate,5,6.937576795855878,34.68788397927939, credit card,,3.0,Processing,
TXN_014865,CUST_00865,2023-08-10,Books,Coffee,1,5.0,5.0,PayPal,NYC,3.0,Cancelled,
TXN_001708,CUST_01708,2024-10-16,Electronics,Football,5,9.665002845057638,48.325014225288186, cash,los angeles,3.0,Shipped,
TXN_011483,CUST_00983,2024-08-29,Sports,Charger,1,42.99089436033837,42.99089436033837,Cash,LOS ANGELES,,Returned,
TXN_011295,CUST_00795,2023-02-20,Sports,Monitor,3,1.6666666666666667,5.0,paypal,chicago,4.0,Returned,
TXN_012356,CUST_01856,2023-10-29,Beauty,Tech Book,4,20.835442334757357,83.34176933902941,debit card,new york,2.0,Returned,
TXN_007837,CUST_00837,2024-11-16,Books,Comic,1,58.86068684889091,58.86068684889091,Credit Card, la,,Pending,
TXN_012738,CUST_02238,2024-09-02,Home & Garden,Sunscreen,3,42.77064263426516,128.31192790279547,CREDIT CARD,new york,2.0,Shipped,
TXN_002657,CUST_02657,2024-01-26,Clothing,Rug,3,31.657378128980955,94.97213438694288,Debit Card,Chicago,4.0,Delivered,
TXN_000195,CUST_00195,2022-05-05,Clothing,Rug,6,3.5797301317637,21.4783807905822,credit card,Phoenix,,Shipped,
TXN_003041,CUST_03041,2022-05-05,Food,Shampoo,5,35.293675852257735,176.46837926128867,PAYPAL, la,1.0,Pending,
TXN_004594,,2023-12-06,Beauty,Jeans,6,4.647367326486928,27.884203958921567,CREDIT CARD, new york,3.0,Returned,
TXN_006072,CUST_02572,2023-05-05,Home & Garden,Laptop,3,3.082602859767649,9.247808579302948,CREDIT CARD,,3.0,Returned,
TXN_009227,CUST_02227,2024-02-26,Books,Headphones,6,18.41691018360061,110.50146110160368,PayPal,NYC,1.0,Delivered,
TXN_012517,CUST_02017,2022-09-04,Electronics,Jeans,7,30.67457447632568,214.72202133427976,paypal,Houston,5.0,Delivered,
TXN_014059,CUST_00059,2024-02-02,Food,Phone,4,52.23698384378631,208.94793537514525,CREDIT CARD,,5.0,Returned,
TXN_002890,CUST_02890,2024-04-01,Sports,Shampoo,1,20.187656203144385,20.187656203144385,Debit Card,,5.0,Pending,
TXN_001516,CUST_01516,2022-08-01,Electronics,Tablet,5,10.426329264077516,52.13164632038758,Debit Card,los angeles,5.0,Returned,3.0
TXN_005063,CUST_01563,2023-10-02,Sports,,7,2.8380308957746943,19.86621627042286, debit card,LA ,5.0,Processing,
TXN_007995,CUST_00995,2023-04-17,Sports,Soap,6,2.6587365491610178,15.952419294966106,CC,,4.0,Returned,
TXN_010951,CUST_00451,2022-04-16,Food,Tennis Racket,1,73.82112017981952,73.82112017981952,Cash,LA,5.0,Returned,
TXN_009989,CUST_02989,2024-05-29,Food,Laptop,6,14.098719660974137,84.59231796584481,paypal,LA,3.0,Pending,
TXN_001759,CUST_01759,2022-02-17,Beauty,Chair,6,6.616528975014121,39.699173850084726,credit card,new york,4.0,Pending,
TXN_002293,CUST_02293,2022-06-02,Sports,Pasta,7,5.191815638031576,36.34270946622103,Debit Card,NYC,4.0,Shipped,
TXN_000020,CUST_00020,2023-07-24,Electronics,Table,3,15.772847898329978,47.318543694989934,Credit Card,LA ,4.0,Processing,9.0
TXN_014067,CUST_00067,2024-06-03,Food,Sweater,1,19.61894827205163,19.61894827205163,Debit card,,5.0,Delivered,
TXN_014110,CUST_00110,2022-11-15,Home & Garden,Shoes,3,29.478451132444334,88.43535339733302,paypal,houston,5.0,  Pending  ,23.0
TXN_012916,CUST_02416,2023-11-28,Electronics,Chair,1,24.515732492861268,24.515732492861268,PAYPAL,LA,5.0,Delivered,
TXN_001602,CUST_01602,2024-01-30,Clothing,Table,5,2.570318300956333,12.851591504781664,credit_card,Los Angeles,5.0,Cancelled,
TXN_004799,CUST_01299,2023-03-29,Home & Garden,Lamp,1,50.38011148725333,50.38011148725333,credit card, chicago,0.0,Pending,
TXN_006983,CUST_03483,2022-11-06,Electronics,Chair,3,30.025797833473884,90.07739350042164,paypal,HTX,5.0,Returned,
TXN_005073,CUST_01573,2022-10-04,Electronics,Lamp,3,1.6666666666666667,5.0,CASH,LA,4.0,Cancelled,
TXN_001410,CUST_01410,2023-09-26,Sports,Lamp,6,1.9205987530881128,17.105696117167884,Credit card,,5.0,Delivered,
TXN_007543,CUST_00543,2024-12-28,Food,Laptop,1,226.48775501955228,226.48775501955228,CREDIT CARD,chicago,4.0,Processing,
TXN_006643,CUST_03143,2024-11-20,Beauty,Phone,3,37.523228778305786,112.56968633491736,debit card,Houston,5.0,Returned,
TXN_009319,CUST_02319,2024-07-20,Beauty,Laptop,3,21.540031985780512,64.62009595734153, credit card,,2.0,Cancelled,
TXN_009289,CUST_02289,2023-02-22,Beauty,Perfume,4,3.1298454694172357,12.51938187766894,Debit card,los angeles,,Returned,
TXN_008828,,2022-10-14,Sports,,6,4.139026822255861,24.834160933535166,CREDIT CARD,,5.0,Cancelled,
TXN_004035,CUST_03317,2022-11-30,Home & Garden,Tennis Racket,5,6.700913096183962,33.50456548091981,paypal,houston,3.0,Delivered,27.0
TXN_013825,CUST_03325,2024-01-26,Home & Garden,Soap,7,1.974778040786232,12.036870383217698,CASH,,2.0,Processing,9.0
TXN_011432,CUST_00932,2022-01-29,Books,Comic,2,97.08573460634362,194.17146921268724,pay pal,New York,4.0,Cancelled,
TXN_008833,CUST_01833,2024-11-11,Electronics,Running Shoes,4,8.956123785545762,35.824495142183046,PayPal,,,Processing,
TXN_008555,CUST_01555,2024-09-22,Beauty,Comic,2,28.450868806960493,56.901737613920986,CASH,houston,3.0,Processing,
TXN_005738,CUST_02238,2022-08-01,Clothing,Yoga Mat,4,1.25,5.0,Cash,,3.0,Returned,
TXN_000314,CUST_00314,2022-11-27,Books,Headphones,5,18.077676421150624,90.38838210575312,debit card,chicago,5.0,Returned,
TXN_009543,CUST_02543,2023-11-19,Home & Garden,Football,2,15.82767248163094,31.65534496326188,Credit Card,NYC,5.0,Processing,
TXN_006587,CUST_03087,2022-03-15,Clothing,Sunscreen,5,1.0,5.0,credit card, chicago,3.0,Delivered,
TXN_008229,CUST_01229,2024-03-11,Electronics,Pillow,4,9.30921311203184,37.236852448127365,Google Pay,,2.0,Delivered,
TXN_012049,,2024-07-26,Sports,Tablet,7,1.244877973251466,8.714145812760261,debit card,chicago,1.0,Cancelled,
TXN_002710,CUST_02710,2024-09-03,Clothing,Charger,6,12.361920434400934,74.1715226064056,Cash,los angeles,4.0,Delivered,
TXN_010333,CUST_03333,2024-03-11,Food,Chair,1,59.20721938923855,59.20721938923855,CC,,5.0,Cancelled,
TXN_004133,CUST_00633,2024-11-23,Sports,Charger,4,12.554178463629404,50.21671385451762,PayPal,LA,5.0,Cancelled,
TXN_011180,CUST_00680,2022-07-17,Beauty,Cereal,1,64.33200455141173,64.33200455141173,Google Pay,,4.0,Pending,
